course_code,course_name,credit_hours,description
ETW 115,Basic Gas Metal Arc Welding,1,"This introductory course provides students with a technical understanding of Gas Metal Arc Welding (MIG) of low carbon steel, stainless steel and aluminum in flat, horizontal and vertical positions."
ETW 130,Basic Gas Tungsten Arc Welding,1,"This introductory course provides students with a technical understanding of Gas Tungsten Arc Welding (TIG) of low carbon steel, stainless steel and aluminum in flat, horizontal and vertical positions."
ETW 170,Print Reading for Welders and Fabricators,3,"Formerly WELD 114 This course will give students an understanding of the prints used in the welding and fabrication industry. Welding symbols, various drafting lines, metric system, basic shop math, orthographic and pictorial views will be used. Set-up tools, including tape measures, angle blocks, fitting shims, turn buckles, wedges and various clamping methods will be demonstrated. Students also will design an individual project, draw a detailed print and deliver a presentation to the class."
ETW 210,Advanced Shielded Metal Arc Welding,3,"Formerly WELD 210 This course is a continuation of ETW 110 . Students will focus on Butt joints using E6010 for the root and E7018 for fill and cover passes. Horizontal, vertical and overhead positions will be practiced extensively. Upon completion of this course, students will be required to take two A.W.S. (American Welding Society) certification tests."
ETW 211,Shielded Metal Arc Welding: Pipe,4,Formerly WELD 220 This course concentrates on the S.M.A.W. (Shielded Metal Arc Welding) (stick) process. Students will focus on 6” pipe in the 2-G and 5-G positions. Open root with E6010 and E7018 fill and cover passes will be used. Upon successful completion of the course students will take an A.W.S. (American Welding Society) certification test on 6” diameter pipe.
ETW 212,Advanced Shielded Metal Arc Welding: Pipe,3,Formerly WELD 221 This course concentrates on the S.M.A.W. (Shielded Metal Arc Welding) on 6” diameter pipe in the 6-G position. Students will concentrate their efforts on taking an A.W.S. (American Welding Society) certification test on 6” diameter pipe in the 6-G position
ETW 220,Advanced Gas Metal Arc Welding,3,"Formerly WELD 211 This course focuses on the different aspects of the M.I.G. (Metal Inert Gas) welding process. Mild steel, aluminum, solid wire and flux cored wire will be used. Upon completion of this course, students will be required to take two A.W.S. (American Welding Society) certification tests."
ETW 221,Basic Gas Metal Arc Welding: Pipe,4,"Formerly WELD 212 This course focuses on M.I.G. (Metal Inert Gas) welding of 6” diameter and larger Pipe in the 2-G, 5-G and 6-G positions. Students will concentrate their effort on taking an A.W.S. (American Welding Society) certification test on 6” diameter pipe in the 2-G or 5-G position."
ETW 222,Advanced Gas Metal Arc Welding: Pipe,3,Formerly WELD 213 This course focuses on M.I.G. (Metal Inert Gas) welding of 6” diameter and larger pipe in the 6-G position. Students will concentrate their effort on taking an A.W.S. (American Welding Society) Certification test on 6” diameter pipe in the 6-G position.
ETW 230,Advanced Gas Tungsten Arc Welding,3,"Formerly WELD 214 This course focuses on advanced techniques of the T.I.G. (Tungsten Inert Gas) welding process. Students will be trained on multiple joints in all positions. At the end of this course, students will take two A.W.S. (American Welding Society) certification tests, using the T.I.G. process."
ETW 231,Basic Gas Tungsten Arc Welding: Pipe,4,Formerly WELD 215 This course focuses on T.I.G. (Tungsten Inert Gas) welding of 2” diameter and larger pipe in the 2-G and 5-G positions. Students will concentrate their efforts on taking an A.W.S. (American Welding Society) Certification test on 2” diameter pipe in the 2-G and 5-G positions.
ETW 232,Advanced Gas Tungsten Arc Welding: Pipe,3,Formerly WELD 216 This course focuses on T.I.G. (Tungsten Inert Gas) welding of 2” diameter pipe in the 6-G position. Students will concentrate their efforts on taking an A.W.S. (American Welding Society) certification test on 2” diameter pipe in the 6-G position.
ETW 233,Gas Tungsten Arc Welding: Aluminum,3,"This course focuses on advanced techniques of the T.I.G. (Tungsten Inert Gas) welding process, welding on aluminum. Students will be trained on flat, horizontal, vertical and overhead positions. At the end of this course students will take two A.W.S. (American Welding Society) qualification tests on 3/8” thick aluminum using the T.I.G. process."
ETW 240,Advanced Flux Cored Arc Welding,3,Formerly WELD 222 This course focuses on Flux Cored Arc Welding (F.C.A.W.) on 3/8 mild steel plate in all position. Students will concentrate their efforts on taking two A.W.S. (American Welding Society) certification tests in the 3-G (vertical) and 4-G (overhead) positions on 3/8 mild steel plate.
ETW 241,Basic Flux Cored Arc Welding: Pipe,4,Formerly WELD 223 This course focuses on Flux Cored Arc Welding (F.C.A.W.) on 6” schedule 80 pipe in the 2-G and 5-G positions. Students will concentrate their efforts on taking an A.W.S. (American Welding Society) certification test in the 5-G position on 6” schedule 80 pipe.
ETW 242,Advanced Flux Cored Arc Welding: Pipe,4,"Formerly WELD 224 This course focuses on F.C.A.W. (Flux Cored Arc Welding) on 6” schedule 80 pipe in the 6-G position. Students will concentrate their efforts on taking an A.W.S. (American Welding Society) certification test in the 6-G position on 6” diameter, schedule 80 pipe."
ETW 270,Industrial Fabrication,3,Formerly WELD 219 This course gives students the skills and knowledge necessary to fabricate an intricate weldment utilizing a detailed print along with the unique tools found in the welding and fabrication industry. Students will fabricate a project to a dimensional tolerance of plus or minus 1/16” and one angular degree.
FIN 215,Introduction to Corporate Finance,3,This course provides an introduction to the study of corporate financial decision making. Financial decisions have an important impact on the financial management of organizations. Some of the topics covered include: the time value of money; capital budgeting; financial planning models; risk management; the business valuation models; and discounted cash flows.
FR 101,Introductory French I,4,"The essentials of the French language and culture are introduced in this course. Students begin to achieve basic facility in speaking, understanding, reading and writing the language as well as acquiring insight into French life and customs. Audio materials are employed to enhance the students’ speaking and comprehension skills."
FR 102,Introductory French II,4,"The course completes the introductory level of the French language. The student is expected to have acquired basic speaking and comprehension skills, knowledge of grammar of the language, as well as the ability to read and write simple prose and to express ideas in writing. Continued use is made of audio materials. The course is open to students who have completed one semester of the language in college or one year in high school."
FR 203,Intermediate French I,4,"A systematic review of the principles of French grammar is undertaken. Selections are read from representative French writers. Vocabulary enrichment and further practice in speaking, understanding and writing are provided."
FR 204,Intermediate French II,4,More extensive reading of representative French writers is undertaken along with continued development and review of the communications skills.
FR 257,Selected Topics in French,3,"This course is an intensive study of one or more specialized interests in literature, language and/or culture. Topics will be selected by the discipline. Those students planning to transfer and use this course as an elective for a French major or minor will be expected to do their coursework in French. Depending on the course, the instructor may also give alternative assignments in English to students interested in French culture and literature who are taking the course for electives in the humanities."
GD 110,Advertising Design,3,"Formerly ACD 110 This course is an introduction to the basic principles of advertising with emphasis placed on the fundamentals and purpose of print, digital, and social media. Topics covered include creative thinking, branding, and methods of visual persuasion as it pertains to advertising and design."
GD 140,Introduction to Graphic Arts,3,"Formerly ACD 140 This course is an introductory graphic design course that explores the basics of computer technology with a focus on vector, raster and layout software. This course will enable students to build a foundation of skills so that they may use the computer as an arts medium. Emphasis is placed on an understanding of language and functions specific to the appropriate software."
GD 150,Digital Imaging,3,"Formerly ACD 240 This course encourages students to develop creative studio skills for exploring image-editing techniques. Students use computer programs specifically designed to manipulate and enhance digitized photographs and artwork in a variety of ways. Digital imaging uses raster image editing software: scanning, resolution, file formats, output devices, color systems and image-acquisitions. Emphasis in this course is on students’ creative studio skills."
GD 151,Digital Photography,3,"Formerly ACD 241 This class presents an introduction to the art and function of photography.  Students will be introduced to how a digital camera functions including apertures, shutter speeds and ISOs. Techniques for effective lighting will be explored. Work produced will be edited and manipulated using raster-based software. Digital camera required."
GD 210,Typography I,3,"Formerly ACD 120 This class will provide students with an introduction to typography as a visual tool and as an art form.  Students will explore typographical design from simple letterforms to complex type composition.  Students will also learn the names and subtle nuances of typefaces, and the mechanics of type spacing.   Fall offering only."
GD 220,Typography II,3,"Formerly ACD 220 This course is a continuation of GD 210 Typography I. This course will further develop the understanding of typographical principles through project-based exploration.  Students will explore creative and alternative ways to communicate a message. They will learn to analyze, edit, and organize information to create dynamic, clear communications.  Winter offering only."
GD 230,Digital Illustration and Animation,3,Formerly ACD 230 Students will develop fundamental digital illustration skills as both drawings and animations. They will explore a range of illustration techniques that address both creative and functional uses for drawn imagery. The primary focus is on using vector-based software with an emphasis on Bézier curves. Fall offering only.
GD 235,Production Processes,3,Formerly: ACD 235 In this class students practice translating their design ideas into finished pieces which can be easily produced by a printer or for social media.  Students investigate pre-press technology as well as other aspects of publication preparation.  Concepts are learned from hands-on exploration of professional design problems.  Fall offering only.
GD 250,Graphic Design I,3,"Formerly ACD 250 In this course students will explore conceptual thinking and visual problem-solving skills. Students will experience the challenges of a client-driven profession with projects that explore procedural stages of brainstorming, discussion, sketching and planning.  Fall offering only."
GD 255,Graphic Design II,3,"Formerly ACD 255 This course is a continuation of GD 250.  Students will continue to develop practical projects that explore conceptual thinking, methodologies, communication skills and technical expertise in commercial design through the development of practical projects.  Winter offering only."
GD 260,Video Production,3,"Students will develop entry-level skills in video production using personal video footage. Students will be required to write, cast, and create a film for public viewing. The primary focus is on using professional video software with an emphasis on learning video-editing.  Fall offering only."
GD 270,3D Modeling and Animation,3,Students will develop entry-level skills using professional 3D modeling software. The primary focus is on learning the fundamentals of industry-standard 3D modeling as a tool for the arts. Fall offering only.
GD 280,Web Design for Graphic Artists,3,"Formerly ACD 280 This course serves as a capstone course for the graphic design degree and an introductory course for website design and development.  Students will experience how to design, layout, and implement a simple website from a designer’s perspective.  Students will build a personal website that will showcase their portfolio of personal and professional work. Winter offering only. Winter offering only."
GD 290,Portfolio Presentation,1.5,"Formerly ACD 290 This capstone course will develop, showcase, and refine a student’s graphic design and art portfolio.  Students will explore how to seek a position, prepare for an interview, and self-promote.  Development of the final portfolio includes the culmination of work displayed in a gallery. Winter offering only. Winter offering only."
GEO 101,Earth Science,4,"The course offers a description of the physical environment and a broad overview of the weather, climate, mountains, volcanoes, earthquakes, plate tectonics, soils, rivers, glaciers, wind and waves.  Students will discover where these natural features exist and why they are located where they are. Features of the natural landscape will be described with emphasis not only on identification, but also on the significance of location. This course is structured as a science course for non-science majors that wish to take a lab science course designed for the liberal arts, education or business major."
GEO 102,Human Geography,3,"Human Geography studies the various cultural landscapes created by man around the globe. Such landscapes include patterns in agriculture, urban development, populations, economics, languages, religions, etc. This course gives the student an overview of many different cultures and the opportunity to compare them with their own. This course is a once-a-year offering."
GEO 105,Introduction to Meteorology,4,"This course is an introduction to meteorology - the study of the earth’s atmosphere, its weather and climate. The course will include discussions of the atmospheric conditions that control and influence the earth’s weather and climate and hands-on experience with the types of observations essential to grasp the fundamental principles of meteorology."
GEO 137,Global Energy Resources,4,"This course addresses everyday science for the non-science student.  Humans consume energy all day long.  From gasoline in our cars to electricity in our microwaves and natural gas for our heat, we consume more and more each year.  In this course, we will take a look at the simple science of electricity, the chemistry of biofuels, the “magic” behind manufacturing solar panels, the basic science of your car engine and the scientific concepts of harnessing hydrogen power, wind power, solar power, hydro-electric power and geothermal power for our everyday needs. We will also research the formation of fossil fuels and the basics of fuel combustion.  This course is designed as a lab science course for non-science majors."
GEO 175,Global Sustainability,1,"A description of basic sustainability concepts starting with household recycling, energy conservation, weatherization, renewable energy, green roofs and then moving into regional sustainability efforts such as mass transportation, updated electrical grids and smart metering of electrical utilities. Global sustainability relies on local and regional efforts while global politics is often based on the need to obtain energy or goods that may be in short supply. The course offers a broad overview of sustainable options for human societies around the world. This course is structured as a science course for non-science majors, but science majors are welcome too."
GEO 176,Viewing The Earth From Space,1,"Viewing the Earth from Space is designed for non-science majors. Air and space technology has revolutionized how humans have viewed the earth. In this course, students will see amazing footage, hear firsthand accounts, and discover how air and space pioneers have dramatically altered how we study and understand our planet earth today. Human’s collective philosophy of life can be (and has been) altered by views of the earth from space. This is home."
GEO 233,World Regional Geography,3,"World regional Geography is a course that is intended to acquaint students with the cultural and natural environments in which they live. The course is multifaceted-faceted with a variety of different topics introduced, including landforms of various regions, religions, and languages of the people, basic history and its effects today, current events and regional points of interest."
GLG 101,Physical Geology,4,"This course is designed for prospective teachers, geologists, naturalists, or anyone interested in learning more about the composition and structure of the earth, as well as the processes that produce its diverse landforms from mountain ranges and volcanoes to the Great Lakes basins. GLG 101 meets the laboratory science requirement for the Associate in Arts, the Associate in Science and the Associate in General Education Degrees."
GLG 102,Historical Geology,4,"This course presents earth’s history through geologic time as revealed in the rocks of its crust. Topics include radiometric dating, paleontology and plate tectonics. The laboratory activities offer practical experience in the use of fossils, rocks and geologic maps to reconstruct the history of a region. An activity involving field work will be available to interested students. This course is a once-a-year offering."
GLG 220,Paleontology,4,"Paleontology is the study of the history of life on Earth. The remains of simple life forms are found in rocks as old as 3.4 billion years. Layered sedimentary rocks, deposited over the past 700 million years, contain an abundance of fossil remains of complex life forms from which plants and animals have descended. What we know of the evolutionary patterns of plants and animals comes from the study of these fossils. Biostratigraphy, the study of the special distribution and temporal relationships of fossils and fossil bearing rocks is an important component of geology. Laboratory and field activities supplement lecture with practical experience in the identification of fossil species and application of paleontological techniques. Prospective teachers, geologists, biologists and anyone interested in fossils and the history of life may find this course to be of interest."
GR 101,Introductory German I,4,"The essentials of the German language and culture are introduced in this course.  Students begin to achieve basic facility in speaking, understanding, reading and writing the language as well as acquiring insight into German life and customs.  Audio materials are employed to enhance the students’ speaking and comprehension skills. The oral and written use of the language is emphasized in this course. Students use German in everyday situations and some discussion of German culture will be presented."
GR 102,Introductory German II,4,"The course completes the introductory level of the German language.  The student is expected to have acquired basic speaking and comprehension skills, knowledge of grammar of the language, as well as the ability to read and write simple prose and to express ideas in writing.  Continued use is made of the audio materials. The course is open to students who have completed one semester of the language in college or one year in high school."
GR 203,Intermediate German I,4,"A systematic review of the principles of German grammar is undertaken. Selections are read from representative German writers. Vocabulary enrichment and further practice in speaking, understanding and writing are provided."
GR 204,Intermediate German II,4,More extensive reading of representative German writers is undertaken along with continued development and review of communications skills.
GR 257,Selected Topics in German,3,"This course is an intensive study of one or more specialized interests in literature, language, and/or culture.  Topics will be selected by the discipline.  Those students planning to transfer and use this course as an elective for a German major or minor will be expected to do their coursework in German.  Depending on the course, the instructor may also give alternative assignments in English to students interested in German culture and literature who are taking the course for electives in the humanities."
HE 101,Math Related to Drug Administration,1,"An introductory course to review basic mathematics as it relates to the health care profession and to prepare health care professionals to calculate medication dosages. Topics include a review of basic mathematics, introduction to the metric system, calculations using dimensional analysis including oral and parenteral medication, IV calculations and pediatric safe dose calculations."
HE 102,Medical Terminology,2,This course is designed for health care students to enable them to acquire the knowledge and use of medical terms and abbreviations through a broad range of learning experiences.
HE 103,Critical Thinking in the Healthcare Professions,2,This is a basic course in developing critical thinking skills and practicing the application of the skills in a variety of situations. The course includes development of thinking skills based on the eight elements of thought to guide students through a variety of decision-making situations.
HE 106,Interpretation of Laboratory and Diagnostic Tests in the Healthcare Professions,2,Is an introductory course to develop knowledge and the ability to interpret the findings of a variety of laboratory and diagnostic tests. The course includes patient preparation and the interpretation of normal and abnormal values.
HE 107,Stress Management and Neuromuscular Relaxation,2,"This course focuses on the effect of stress on health and various methods/strategies for reducing stress in a person’s life. The course will include scientific principles of neuromuscular relaxation practices and low-intensity exercises. Topics will include progressive relaxation, autogenic training, meditation, yoga and other relaxation interventions. Lecture, discussion and practice sessions will be used. NOTE: This course is also offered as PE 107 .  Students may register for HE 107 or PE 107 but not for both."
HE 112,Medical Law and Ethics for the Allied Health Professional,1,This course provides an overview of the law and ethics surrounding the workplace for an Allied Health Professional. Topics include legal implications and ethical considerations in the medical workplace.
HE 141,Personal Health,3,"This course is designed to develop attitudes, skills and habits favorable to healthful living. The mental, physical and social aspects of individual and community health are stressed. NOTE: This course is also offered as PE 141 . Students may register for PE 141 or HE 141 but not both."
HE 205,Nutrition and Diet Therapy,3,"This course is open to any student who is interested in nutrition and health. The course covers nutrition and diet therapy as they relate to prevention and treatment of chronic and acute illness. Composition and classification of foods, nutrients and their function; food and public health laws; and nutrition under special conditions are covered. Emphasis will be given to basic food constituents and their physiological relationships within the body."
HE 210,Health Care Delivery Systems,2,"This course will describe basic concepts of health care delivery systems in the United States, with an emphasis on the identification of types of services available, settings of care and utilization of health services."
HE 224,Altered States of Adult Health,4,"(Formerly ADN 104). In this course, students learn how deviations from normal anatomy and physiology disrupt the holistic functioning of the human body. Students learn that regardless of these changes, the body’s adaptive mechanisms work to preserve homeostatsis. Students learn about medical and nursing management strategies to address complex dysfunctions in adult individuals. Emphasis is placed on recognizing the application of evidence-based nursing interventions."
HIS 101,History of Western Civilization to 1715,4,The evolution of the modern Western world is surveyed from its ancient and medieval cultural footings to the making of contemporary cultural premises.
HIS 102,History of Western Civilization Since 1715,4,"This course moves the development of Western Civilization from the Enlightenment to the French Revolution and Napoleon and the Industrial Revolution through the 19th century to explain nationalism, communism, fascism, collective security, the Cold War, and other major experiences of the 20th century world. HIS 102 may be taken before HIS 101 ."
HIS 149,"History of the US, 1607 to 1876",4,"This course deals with the history of the United States from colonial times through Reconstruction. Among the many topics included are the development of the colonies, separation from Great Britain, growth as an independent nation, the rise of sectionalism, the Civil War and Reconstruction."
HIS 150,"History of the US, 1877 to Present",4,"This course deals with the United States from 1877 to the present. Topics such as the transformation to an urban-industrial nation, the emergence of the U.S. as a world power including the world wars and the Depression are covered. The last part of the course describes the Cold War, the civil rights movement, Vietnam and the new politics. This course may be taken before HIS 149 ."
HIS 175,History of Michigan,3,"This course begins with an in-depth examination of the prehistoric and historic Indians of Michigan. The periods of French and British rule and Michigan’s transition from territory to state are covered as well. The course also explores Michigan’s contribution to wars the United States has been involved in, specifically the Civil War, World War One, and World War Two.  Michigan’s transition from an agricultural to an industrial state with worldwide impact is also surveyed."
HIS 233,African-American History 1619 to 1877,3,"This course will survey African-American history from 1619 to 1877 and will explore such topics as the Atlantic slave trade, the origins of slavery in the U.S., comparative slavery in the Americas, slave culture, free blacks, the demise of slavery, and the reconstruction experience. The course will view American history from the perspective of the African-American experience."
HIS 240,Contemporary World History,3,"The causes of World War One, the war itself and the Treaty of Versailles are discussed.  The rise of communism and fascism, the breakdown of collective security between the world wars, World War Two, the Cold War, and the period of détente are covered.  The end of the Cold War and more current events are also explained. The impact of these events on Asia, Africa and Latin America are discussed as well. No prerequisites are required. However, it is recommended that students complete History 102 or History 150 before enrolling in History 240."
HIS 297,American Women’s History,3,"This course is a historical view of American women.  It begins with a discussion of women from the time of British settlement on this continent.  Emphasis is placed on the major periods of change, the accomplishments, and the contributions of women in America, beginning with the convention at Seneca Falls. Some other areas that receive particular attention are the post Civil War period, the Progressive Era, Women’s Suffrage, the effects of the two world wars and their aftermath, and women’s changing role in a changing world."
MTH 1000,Math for Everyday Life,5,"This course is a semester-long quantitative literacy-based course that surveys a variety of mathematical topics needed to prepare students for college level statistics, quantitative reasoning, or algebra intensive courses. The course is organized around big mathematical and statistical ideas. The course helps students develop conceptual understanding and acquire multiple strategies for solving problems. This course prepares students for success in future courses and helps them develop skills for the workplace and as a productive citizen. This course will offer an additional hour per week dedicated to remediation of course content."
MTH 1010,Intermediate Algebra,4,"This course consists of a continuation of the Algebra sequence. Topics include systems of equations, functions and graphs, radical expressions, rational exponents, complex numbers, and logarithms. Students should take the MTH 1010 and MTH 1015 combination or MTH 1020 ."
MTH 1011,Intermediate Algebra with Support,4,"This course consists of the basic topics in algebra. These topics include systems of equations, functions and graphs, inequalities, absolute value equations and inequalities, radicals, radical functions, radical equations, complex numbers, quadratic equations and functions, exponential functions, logarithmic functions and exponential and logarithmic equations. Students may receive credit for MTH 1011 and MTH 1015 , or MTH 1020 ."
MTH 1015,Plane Trigonometry,2,"The content of this course will be a review of selected topics from plane geometry, radian and degree measures, definitions, and properties of trigonometric functions, identities, trigonometric equations, graphs, identities involving composite angles, laws of sines and cosines, and the solution of triangles. Students should take the MTH 1010 and MTH 1015 combination, or MTH 1020 . For those students who intend to take pre-calculus ( MTH 1130 ) and who are currently enrolled in or have already completed MTH 1010, this course is a required pre-requisite."
MTH 1020,Intermediate Algebra and Plane Trigonometry,5,"This is an integrated algebra/trigonometry course covering the topics of MTH 1010 and MTH 1015 . It is intended for those students who want to satisfy the pre-requisites for MTH 1130 in one semester. Students should take the MTH 1010 and MTH 1015 combination, or MTH 1020."
MTH 1100,Foundations of Math,4,"Students will be actively involved in investigations of mathematics to help them attain a better understanding of mathematical ideas, build sharper skills for analyzing life issues that stem from mathematics and develop a new perspective and outlook at the way they view the world involving mathematics."
MTH 1101,Foundations of Math with Mathematical Literacy,4,"Students will be actively involved in investigations of mathematics to help them attain a better understanding of mathematical ideas, build sharper skills for analyzing life issues that stem from mathematics and develop a new perspective and outlook at the way they view the world involving mathematics. This course will also provide skills necessary to be successful, including pattern recognition, numeracy, mathematical thinking and investigation, proportional reasoning, basic algebra concepts and linear and exponential functions."
MTH 1120,Introduction to Statistics,4,"This is a beginning course in statistics that will be beneficial to students majoring any field in which measurements and predictions are made. Topics include: the uses and abuses of data, organization and presentation of date, measures of central tendency and dispersion, probability, types of distributions (binomial, Poisson, and normal), sampling and sampling distributions, testing hypotheses, estimation, regression, and correlation."
MTH 1121,Introduction to Statistics with Algebra Support,4,"This is a beginning course in statistics that will be beneficial to students majoring any field in which measurements and predictions are made. To support this class, we include algebraic topics such as order of operations, intervals, linear and rational equations, graphing, square roots, and factorials. Course topics include: the uses and abuses of data, organization and presentation of date, measures of central tendency and dispersion, probability, types of distributions (binomial, Poisson, and normal), sampling and sampling distributions, testing hypotheses, estimation, regression, and correlation."
MTH 1130,Pre-Calculus,4,"Topics include: limits, equations, identities, and functions. The functions studied include polynomial, rational, exponential, logarithmic, trigonometric, and their inverses. Calculators are used throughout course."
MTH 1140,Calculus I,4,"Topics include: limits, continuity, differentiation, and integration of algebraic, transcendental, and trigonometric functions and applications of the derivative."
MTH 2150,Calculus II,4,"This course is a continuation of MTH 1140 . Topics include integration, applications of integrals, integrals of transcendental functions, inverse functions and hyperbolic trigonometric functions, volumes by integration curve lengths and surface area by integration, techniques of integration, conics, polar coordinates, infinite sequences, infinite series, convergence, radius of convergence, and Taylor series."
MTH 2155,Linear Algebra,4,"Topics include: matrices, linear systems, basis, linear dependence, dimension, vector space, subspaces dot and cross products, geometry in Rn, inner products, spectral theorem, eigenvalues and eigenvectors, linear transformations, and Gram-Schmidt process. Offered Fall only."
MTH 2160,Calculus III,4,"This is a continuation of MTH 2150 . Topics include: Three-dimensional coordinates systems, vectors, dot product, cross product, lines and planes in space, vector valued functions, modeling motion, TNB frame, curvature, multivariable functions, limits and continuity, partial derivatives, chain rule, gradient vectors, tangent planes, extreme values, Lagrange multiple integrals, line integrals, vector fields, work, circulation, flux, potential functions, conservative fields, Green’s Theorem, surface area and surface integral, parametrized surfaces, Stokes’ Theorem, and the Divergence Theorem."
MTH 2170,Differential Equations,4,"Topics include setting up, interpreting, and using various methods to solve differential equations, including linear, homogeneous, and nonhomogeneous equations. Methods include variation of parameters, Laplace transforms, and series solutions. Offered Winter Semester only."
MUS 100,Class Piano I,2,"In this beginning level course students learn to play pieces on the piano that introduce note reading, piano technique and beginning music theory."
MUS 102,Class Piano II,2,"This course builds on skills learned in Class Piano I ( MUS 100 ). As their skills develop, students will play pieces using a wider range of notes on the keyboard, begin creating their own harmonization to melodies, and have opportunities to join with other musicians in playing music."
MUS 106,Music Appreciation,3,This humanities course is an opportunity for students to gain insights into the nature and structure of music. The focus is on the listening to and discussing the music of many styles and periods from early times through today and across the world.
MUS 110,Basic Musicianship,3,"In this course, students study the knowledge and skills necessary to write their own music, including melody and simple harmony. Students also will receive an introduction to basic musical terms and symbols. Additional topics include key signatures, scales and chords."
MUS 120,Theory I,3,"In this course, students will learn basic melody and part writing. This is the first course of four in the study of music theory. Must be taken concurrently with MUS 123 . Offered winter semester only."
MUS 123,Ear Training I,2,"This course is the aural counterpart and co-requisite to MUS 120 , Theory I. In this course, students will learn to sing, identify and write melodies, scales, intervals and chords."
MUS 162,Choir I,1,"Choir I is dedicated to the performance of the finest in vocal literature. The course emphasis is on performance. Hence, attendance at all rehearsals and performances is obligatory. Students may follow he course sequence MUS 162 through MUS 165 , Choir I through IV."
MUS 163,Choir II,1,"Choir II is dedicated to the performance of the finest in vocal literature. The course emphasis is on performance. Hence, attendance at all rehearsals and performances is obligatory. Students may follow the course sequence MUS 162 through MUS 165 , Choir I through IV."
MUS 164,Choir III,1,"Choir III is dedicated to the performance of the finest in vocal literature. The course emphasis is on performance. Hence, attendance at all rehearsals and performances is obligatory. Students may follow the course sequence MUS 162 through MUS 165 , Choir I through IV."
MUS 165,Choir IV,1,"Choir IV is dedicated to the performance of the finest in vocal literature. The course emphasis is on performance. Hence, attendance at all rehearsals and performances is obligatory. Students may follow the course sequence MUS 162 through MUS 165 , Choir I through IV."
MUS 182,The SC4 Symphonic Band,1,"The SC4 Symphonic Band is comprised of the highest caliber wind and percussion students at SC4 and is dedicated to the performance of the finest in symphonic wind literature. Attendance at all rehearsals and performances is obligatory and membership is expected for the entire year. Courses are sequenced as MUS 183, MUS 282 and MUS 283."
MUS 187,The Community Band at SC4 Symphonic Band,1,"This course is comprised of college students and members of the community with previous playing experience. The course is not open to music majors. The group is dedicated to the performance of symphonic wind literature. Attendance at all rehearsals and performances is obligatory. This course may be taken up to two times, with a course sequence of MUS 287 the following term."
MUS 190,Chamber Orchestra,1,"Performers in the Chamber Orchestra join other like-minded musicians in an instrumental ensemble dedicated to the performance of the best repertoire. The Chamber Orchestra comprises the most advanced instrumentalists at SC4 with other gifted musicians selected by audition. This group performs as a Chamber Orchestra and also in smaller chamber groups. The varied instrumentation and rotation of players within the ensembles provides students a variety of experiences, responsibilities and challenges. As opposed to larger symphonic bands and orchestras, the smaller Chamber Orchestra offers each performer more individual voice in personal and group musical decisions as well as to hear and therefore evaluate and adjust his/her own contributions to the whole. Students in the Chamber Orchestra will perform in public concerts."
PE 107,Stress Management and Neuromuscular Relaxation,2,"This course focuses on the effect of stress on health and various methods/strategies for reducing stress in a person’s life. The course will include scientific principles of neuromuscular relaxation practices and low-intensity exercises. Topics will include progressive relaxation, autogenic training, meditation, yoga and other relaxation interventions. Lecture, discussion and practice sessions will be used. NOTE: This course is also offered as HE 107 .  Students may register for HE 107 or PE 107 but not for both."
PE 124,Golf,1,"This is a basic course to develop the skills and knowledge of golf. The course includes the fundamentals of golf, plus etiquette, rules and language of the game. This course is designed for any skill level. This is a once-a-year offering."
PE 128,Weight Training,1,The course will entail a study of the structure and function of the muscular system and development of such through the use of weight resistance training.
PE 129,Physical Conditioning,1,"This course is designed for students desiring an aggressive, advanced approach to physical fitness. Pre-and post-fitness testing is combined with skill and technique in improving levels of cardiovascular function, strength, flexibility, endurance and power."
PE 133,Fitness Walking,1,"This course is designed to help students improve their level of fitness through vigorous walking. Each student will develop a personalized, healthy life style plan which integrates exercise, diet and stress management."
PE 141,Personal Health,3,"This course is designed to develop attitudes, skills and habits favorable to healthful living. The mental, physical and social aspects of individual and community health are stressed. NOTE: This course is also offered as HE 141 . Students may register for HE 141 or PE 141 but not both."
PHL 150,Introduction to Ethics and Public Policy,3,"This introductory course begins by examining the classical moral theories, such as Utilitarianism, Deontology, and Virtue Theory, followed by conceptions of social justice (Libertarianism, Contractualism, Egalitarianism).  Through case studies, students will analyze and diagnose moral problems in public policies and suggest morally informed policy prescriptions.  Special attention will be paid to Urban Planning."
PHL 168,Philosophy of Food,3,"This course examines some of the philosophical issues surrounding food.  Food lies at the intersection of a number of philosophical questions.  What is food?  Should we be vegetarians?  Do animals have rights?  Who produces our food?  What are the social, political, and environmental consequences of food?"
PHL 210,Introduction to Philosophy,3,"This course is organized with a “problems” approach to show how, through the ages, philosophers have dealt with such recurring problems as those of knowledge, morality, freedom, justice and the nature of the universe and a human’s place in it. The object of the course is to sharpen the student’s ability to evaluate ideas and broaden the student’s world view."
PHL 213,Ethics,3,"This course examines selected topics from classical and contemporary ethics. Topics include theories of right and wrong actions, challenges to ethics, meta-ethics, ethics in society, justice, rights, personhood and the meaning of life. This course is designed to help students develop their abilities to read, analyze and evaluate philosophical literature, think critically and analytically about ethical issues, and express their own ethical positions."
